Carretera,Tipo_de_via,n_segments,total_length_m,mean_segment_length_m,mean_nearest_station_m,max_nearest_station_m,n_gaps,gap_ratio,n_stations,total_refill_points,mean_max_power_kw,max_max_power_kw,mean_lat,mean_lon,n_operators,has_chademo,has_ccs,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,comunidad_autonoma,provincia,ev_fleet_2027,ev_registrations_2026,ev_registrations_2027,ev_growth_rate,road_type_rank,stations_per_100km,refill_points_per_100km,needs_more_stations
N-332R,Carretera convencional,1,2601.281309383044,2601.281309383044,1860.5132394850712,1860.5132394850712,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-334,Carretera convencional,1,328.6989686807515,328.6989686807515,566.0820332271304,566.0820332271304,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-334,Multicarril,1,554.0328808290936,554.0328808290936,420.32814996239546,420.32814996239546,0,0.0,2,4,350.0,350.0,38.382797,-0.451484,2,False,True,1.581820717716934,27.44,0.0,132.0,01 - Andalucía,Almería,327883,76108,88118,1.1578020707415777,2,360.98940499832065,721.9788099966413,0
N-337,Carretera convencional,1,1774.8583520059549,1774.8583520059549,1821.44759194301,1821.44759194301,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-337,Multicarril,1,2688.105856491583,2688.105856491583,485.2820126789094,485.2820126789094,0,0.0,3,6,50.0,50.0,38.968187,-0.17087833333333333,3,True,True,1.2575933538676907,5.49,0.0,20.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,2,111.60274781423563,223.20549562847125,0
N-337A,Carretera convencional,1,1566.9086398541046,1566.9086398541046,1269.6804435096835,1269.6804435096835,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-338,Carretera convencional,2,5785.606950781421,2892.8034753907104,1648.393880496297,2092.584095817181,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-339,Carretera convencional,1,2323.542564674309,2323.542564674309,5488.047854183583,5488.047854183583,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-340,Carretera convencional,28,520610.97717325215,18593.249184759006,4522.601843185411,26883.40772647607,0,0.0,116,397,59.200603448275864,350.0,39.757069732758616,0.07191229051724139,19,True,True,0.8151926316699164,5.49,0.0,20.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,22.28151250859945,76.25655574063778,0
N-340,Multicarril,9,19889.729673421094,2209.969963713455,1253.9194254246386,2716.1053434765595,0,0.0,14,23,36.785714285714285,100.0,40.50004357142857,0.8985401571428572,7,True,True,0.3765106523985861,48.82,0.0,110.0,09 - Catalunya,Tarragona,327883,76108,88118,1.1578020707415777,2,70.38808586075649,115.63756962838565,0
N-340A,Carretera convencional,24,131428.28797093398,5476.178665455583,3305.3013367228923,10622.367306859693,0,0.0,14,44,64.29214285714286,150.0,39.79015221428572,-0.06852311428571431,8,True,True,0.6760558606084751,5.49,0.0,20.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,10.652196887093416,33.47833307372217,0
N-340A,Multicarril,3,1894.1165194982398,631.37217316608,1988.9849049270124,2787.237764682552,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-340R,Carretera convencional,1,1435.418098011529,1435.418098011529,2448.769881722135,2448.769881722135,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-341,Carretera convencional,1,17270.208022249786,17270.208022249786,12727.861479198658,12727.861479198658,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-342,Carretera convencional,1,15492.207437390687,15492.207437390687,9859.300859683608,9859.300859683608,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-343,Carretera convencional,1,384.377233112523,384.377233112523,303.7392082719091,303.7392082719091,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-344,Carretera convencional,4,89798.37769785525,22449.594424463812,9992.327820324497,15395.572597354269,0,0.0,1,3,50.0,50.0,38.61591,-1.08408,1,True,True,1.3661248740849243,27.44,0.0,132.0,01 - Andalucía,Almería,327883,76108,88118,1.1578020707415777,1,1.113605864200244,3.3408175926007315,0
N-345,Carretera convencional,1,6964.633233948091,6964.633233948091,4424.760661623163,4424.760661623163,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-346,Carretera convencional,1,825.2145191001775,825.2145191001775,5133.278627337594,5133.278627337594,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-347AL,Carretera convencional,1,3949.7422505933914,3949.7422505933914,6638.907926272695,6638.907926272695,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-347GR,Carretera convencional,1,841.9953123171812,841.9953123171812,1530.6722041387948,1530.6722041387948,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-349,Carretera convencional,1,3957.5673367366944,3957.5673367366944,1980.5771114566303,1980.5771114566303,0,0.0,1,1,40.0,40.0,36.702198,-6.084673,1,True,True,0.012606313615723478,21.1,1.19,66.0,01 - Andalucía,Cádiz,327883,76108,88118,1.1578020707415777,1,25.268047639198823,25.268047639198823,0
N-350,Carretera convencional,1,2131.406239370858,2131.406239370858,638.6493566456462,638.6493566456462,0,0.0,4,12,43.042500000000004,50.0,36.112829250000004,-5.4503875,3,True,True,0.007415997472248453,34.7,0.0,66.0,01 - Andalucía,Cádiz,327883,76108,88118,1.1578020707415777,1,187.66952663048914,563.0085798914674,0
N-351,Carretera convencional,1,1399.834759410844,1399.834759410844,1595.8444412621122,1595.8444412621122,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-351,Multicarril,1,2821.585982005219,2821.585982005219,423.1752923181047,423.1752923181047,0,0.0,3,7,24.833333333333332,50.0,36.16377,-5.356175666666666,1,True,True,0.020155249690752445,42.44,0.94,66.0,01 - Andalucía,Cádiz,327883,76108,88118,1.1578020707415777,2,106.32318203778384,248.08742475482896,0
N-352,Carretera convencional,1,3528.474597968744,3528.474597968744,471.465772811358,471.465772811358,0,0.0,1,6,22.0,22.0,35.880795,-5.336193,1,False,False,0.2585110569357076,34.7,0.0,66.0,01 - Andalucía,Cádiz,327883,76108,88118,1.1578020707415777,1,28.340858697854177,170.04515218712507,0
N-354,Carretera convencional,1,4485.3687105733015,4485.3687105733015,4143.54529970716,4143.54529970716,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-357,Carretera convencional,2,248.56269873633673,124.28134936816836,137.36263958299548,155.09413481658785,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-357,Multicarril,1,1288.369206877461,1288.369206877461,224.1856766971982,224.1856766971982,0,0.0,1,2,22.17,22.17,36.15526,-5.450199,1,False,False,0.01806537308593973,18.96,0.0,66.0,01 - Andalucía,Cádiz,327883,76108,88118,1.1578020707415777,2,77.6175023946464,155.2350047892928,0
N-362,Carretera convencional,1,8540.258962720092,8540.258962720092,3094.320583323989,3094.320583323989,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-4,Carretera convencional,6,97092.45166543643,16182.075277572738,4974.2299758955805,12071.65529431653,0,0.0,3,10,87.02,140.0,38.06409733333333,-4.309422333333333,3,True,True,0.07514231055355075,36.84,0.0,66.0,01 - Andalucía,Córdoba,327883,76108,88118,1.1578020707415777,1,3.0898385492803024,10.299461830934343,0
N-4,Multicarril,3,5978.075981831608,1992.6919939438694,4499.404278818646,6792.575770182877,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-400,Carretera convencional,7,142465.5791901753,20352.225598596473,9734.128447610148,22998.44410527051,0,0.0,4,16,118.0,200.0,40.00753675,-3.08509975,4,True,True,0.18744060048590214,44.67,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,1,2.807695741481847,11.230782965927387,0
N-400A,Carretera convencional,1,3595.8726927267376,3595.8726927267376,13350.80579578799,13350.80579578799,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-401,Carretera convencional,1,105831.682151512,105831.682151512,30175.417389411672,30175.417389411672,0,0.0,1,6,22.0,22.0,39.00117,-3.928287,1,False,False,0.3496967634474838,40.0,0.0,132.0,08 - C.La Mancha,Ciudad Real,327883,76108,88118,1.1578020707415777,1,0.9448966317745647,5.669379790647388,1
N-401A,Carretera convencional,5,10400.9450164939,2080.1890032987803,15484.128516901663,29892.94200070293,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-403,Carretera convencional,3,154848.57395786085,51616.19131928695,10603.288523712343,14590.76150363832,0,0.0,1,2,100.0,100.0,40.409492,-4.49336,1,True,True,1.162813832347196,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,0.6457921919720948,1.2915843839441896,1
N-403,Multicarril,1,3416.5749755069537,3416.5749755069537,125.79610057235192,125.79610057235192,0,0.0,7,24,103.14285714285714,150.0,40.64681671428571,-4.701186,2,True,True,1.3141490034532508,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,2,204.88354712489033,702.4578758567669,0
N-403A,Carretera convencional,5,6247.485229057431,1249.4970458114863,6324.906558797726,14448.756841867484,0,0.0,2,8,61.0,100.0,40.359571,-4.4063785,2,False,True,1.161706963986667,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,32.01288080999183,128.0515232399673,0
N-420,Carretera convencional,7,531938.9084726796,75991.27263895422,12106.26300484625,24085.777724758613,0,0.0,22,54,42.300000000000004,110.0,39.91592186363636,-1.6798922227272726,7,True,True,0.08653275197005979,70.41,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,1,4.13581327659733,10.151541678920719,0
N-420,Multicarril,1,629.5746054462064,629.5746054462064,497.8566191282004,497.8566191282004,0,0.0,1,2,50.0,50.0,41.14483,1.131461,1,True,True,0.033995394261219884,83.19999999999999,0.0,110.0,09 - Catalunya,Tarragona,327883,76108,88118,1.1578020707415777,2,158.83741042751515,317.6748208550303,0
N-420A,Carretera convencional,14,32779.5068297527,2341.3933449823357,5834.379827211278,19250.152109767205,0,0.0,7,10,37.857142857142854,60.0,40.48793842857143,-0.6631648571428571,4,True,True,0.12050645506168292,3.9,0.0,45.0,02 - Aragón,Teruel,327883,76108,88118,1.1578020707415777,1,21.354805721623514,30.506865316605015,0
N-420B,Carretera convencional,1,624.0385463521704,624.0385463521704,5757.42203091564,5757.42203091564,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-430,Carretera convencional,7,386421.37475684064,55203.05353669152,11820.398060082603,35059.28609020069,0,0.0,14,46,76.74285714285715,150.0,39.02738935714286,-4.762463907142857,8,True,True,0.12118571733560814,66.51,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,1,3.622987990457214,11.904103397216561,0
N-430,Multicarril,2,2066.812548402067,1033.4062742010335,190.7462409727933,309.7289176789579,0,0.0,7,12,44.048571428571435,120.0,38.95546185714286,-4.793095285714286,3,True,True,0.12952986117904106,66.51,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,2,338.68577028971356,580.604177639509,0
N-430A,Carretera convencional,8,32457.82138298414,4057.2276728730176,17778.36132183974,31440.30169558698,0,0.0,2,3,36.0,50.0,38.855914999999996,-1.0582102999999998,2,True,True,1.252383769772796,70.41,0.0,15.0,04 - Illes Balears,Illes Balears,327883,76108,88118,1.1578020707415777,1,6.161843015897827,9.242764523846741,0
N-430C,Carretera convencional,1,211.10960225011564,211.10960225011564,208.6208019463555,208.6208019463555,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-430C,Multicarril,1,1533.3560978255225,1533.3560978255225,318.50574254468785,318.50574254468785,0,0.0,5,17,33.36,80.0,38.9882224,-3.9309916,4,True,True,0.33670650890067355,40.0,0.0,132.0,08 - C.La Mancha,Ciudad Real,327883,76108,88118,1.1578020707415777,2,326.0821153736293,1108.6791922703396,0
N-431,Carretera convencional,4,44704.4000633264,11176.1000158316,5595.261816861133,9685.09267748114,0,0.0,4,13,68.0,100.0,37.3028165,-7.1289015,4,True,True,0.018164920124866105,15.61,0.0,66.0,01 - Andalucía,Huelva,327883,76108,88118,1.1578020707415777,1,8.947665094115491,29.07991155587535,0
N-432,Carretera convencional,3,401739.4148726035,133913.13829086782,12413.120751495318,18194.241445557516,0,0.0,20,68,54.75,150.0,37.86127825,-4.8337035,6,True,True,0.021845663320600152,38.77,0.0,132.0,01 - Andalucía,Córdoba,327883,76108,88118,1.1578020707415777,1,4.978351453601396,16.926394942244748,0
N-432,Multicarril,3,5418.565066797559,1806.1883555991863,1096.1222407821779,1787.9096952646692,0,0.0,3,11,116.66666666666667,150.0,38.42810466666666,-6.413667666666666,2,True,True,0.0056275886860490485,29.83,0.0,66.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,2,55.36521132472141,203.00577485731182,0
N-432A,Carretera convencional,24,106078.42045886013,4419.934185785839,7884.2516221772685,19371.548851518422,0,0.0,3,9,17.133333333333333,22.0,38.316207666666664,-5.9253089999999995,2,False,False,0.10753376799436538,8.43,0.0,66.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,2.828096409263065,8.484289227789196,0
N-432R,Carretera convencional,1,2083.029050038387,2083.029050038387,10485.44287553041,10485.44287553041,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-433,Carretera convencional,3,120007.32474991956,40002.44158330652,13139.069846978076,16780.524851796814,0,0.0,5,14,22.034,22.17,37.915301,-6.7281308,3,False,False,0.04853906626931039,24.94,0.0,66.0,01 - Andalucía,Huelva,327883,76108,88118,1.1578020707415777,1,4.166412350595585,11.665954581667636,0
N-435,Carretera convencional,1,197626.8547983827,197626.8547983827,8745.733738268982,8745.733738268982,0,0.0,5,11,27.4,50.0,38.055184,-6.7242018,2,True,True,0.13603901354050763,24.94,0.0,66.0,01 - Andalucía,Huelva,327883,76108,88118,1.1578020707415777,1,2.5300205304086627,5.566045166899058,0
N-435A,Carretera convencional,6,44860.802208366775,7476.800368061129,7474.501501749094,13594.165133398685,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-437,Carretera convencional,1,3657.040331093685,3657.040331093685,3110.21618892315,3110.21618892315,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-442,Carretera convencional,1,10678.754533732605,10678.754533732605,3380.785883861349,3380.785883861349,0,0.0,1,2,22.17,22.17,37.183784,-6.911489,1,False,False,0.010557280155841401,219.68,0.0,66.0,01 - Andalucía,Huelva,327883,76108,88118,1.1578020707415777,1,9.36438792408935,18.7287758481787,0
N-442,Multicarril,1,2393.5282976699923,2393.5282976699923,2949.363061869716,2949.363061869716,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-444,Carretera convencional,1,4542.394146834309,4542.394146834309,2415.633851089197,2415.633851089197,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-445,Carretera convencional,1,3240.0080606263605,3240.0080606263605,3872.645508029992,3872.645508029992,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-446,Carretera convencional,1,2160.116446168615,2160.116446168615,9805.931763344908,9805.931763344908,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-4A,Carretera convencional,3,18665.22531090873,6221.74177030291,6236.070240447961,14431.40119565117,0,0.0,5,22,90.0,100.0,38.662143,-3.5092672,3,True,True,0.39525398849005483,24.25,0.0,66.0,01 - Andalucía,Jaén,327883,76108,88118,1.1578020707415777,1,26.787782717403328,117.86624395657465,0
N-5,Carretera convencional,10,74984.36435069173,7498.436435069173,5202.779174946616,19668.933069188704,0,0.0,6,27,94.66666666666667,300.0,39.29488833333333,-6.116137583333334,5,True,True,0.42618973990626974,13.61,4.16,66.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,8.00166815036107,36.007506676624814,0
N-5,Multicarril,1,327.7361617344004,327.7361617344004,2914.208068283104,2914.208068283104,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-501,Carretera convencional,4,88719.52373763341,22179.880934408353,4633.556936668713,14498.973776427008,0,0.0,4,10,43.0,50.0,40.896119999999996,-5.275047750000001,1,True,True,1.54673840004263,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,4.508590478719245,11.271476196798112,0
N-501A,Carretera convencional,1,431.96810317880175,431.96810317880175,2370.9095955254443,2370.9095955254443,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-502,Carretera convencional,3,362050.22801255505,120683.40933751834,25246.854030198534,51907.18456678645,1,0.3333333333333333,2,4,61.0,100.0,39.171155,-5.0502515,2,True,True,0.13573104956808835,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,0.5524095402394401,1.1048190804788802,1
N-502A,Carretera convencional,7,18058.521818786794,2579.7888312552564,15398.955405888892,50702.84668597811,1,0.14285714285714285,2,7,36.0,50.0,39.959625,-4.8439505,2,True,True,0.6133496993394006,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,11.075103599671946,38.76286259885181,1
N-502A,Multicarril,2,2148.602111936366,1074.301055968183,558.5983588532196,726.6984745523818,0,0.0,4,6,28.75,50.0,39.9593135,-4.83031125,3,True,True,0.6170331817823133,0.0,0.0,132.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,2,186.16755414035757,279.25133121053636,0
N-521,Carretera convencional,2,138322.61019015237,69161.30509507618,13517.872320286348,19230.672852651584,0,0.0,7,17,34.04857142857143,50.0,39.432739285714284,-6.863786714285714,2,True,True,0.534264087526559,89.19,3.98,66.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,5.060633247433001,12.290109315194432,0
N-521,Multicarril,3,9610.88916604517,3203.629722015057,908.0640874722035,1592.8982838875252,0,0.0,7,14,25.624285714285715,50.0,39.47410028571429,-6.365004571428571,5,True,True,0.5378068121870032,13.61,4.16,66.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,2,72.8340518661965,145.668103732393,0
N-523,Carretera convencional,1,78933.87994878028,78933.87994878028,2519.40271865998,2519.40271865998,0,0.0,2,8,100.0,100.0,39.175911,-6.620646,2,True,True,0.29211341544829755,23.9,0.95,66.0,11 - Extremadura,Badajoz,327883,76108,88118,1.1578020707415777,1,2.533766237384743,10.135064949538972,0
N-523,Multicarril,1,4079.096554075941,4079.096554075941,3747.332963576141,3747.332963576141,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-525,Carretera convencional,6,306673.00803140015,51112.16800523336,7141.702667870467,20756.488198838502,0,0.0,23,64,83.44217391304348,400.0,42.239736173913045,-7.41895087826087,13,True,True,0.36637548311692414,9.35,0.0,50.0,12 - Galicia,Ourense,327883,76108,88118,1.1578020707415777,1,7.499844915482434,20.869133677864163,0
N-525,Multicarril,1,1738.6217321116198,1738.6217321116198,909.010120702583,909.010120702583,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-532,Carretera convencional,1,11982.357921541365,11982.357921541365,4161.304119101048,4161.304119101048,0,0.0,2,9,50.0,50.0,41.868046,-7.433861500000001,2,True,True,0.4680997607694522,9.35,0.0,50.0,12 - Galicia,Ourense,327883,76108,88118,1.1578020707415777,1,16.691205629941052,75.11042533473474,0
N-536,Carretera convencional,1,49892.31273241212,49892.31273241212,4015.250933620303,4015.250933620303,0,0.0,4,8,21.6,50.0,42.433713499999996,-6.8538144999999995,3,True,True,0.28642803890552654,0.0,0.0,50.0,07 - C.León,Zamora,327883,76108,88118,1.1578020707415777,1,8.017267151862121,16.034534303724243,0
N-540,Carretera convencional,2,79814.42489215419,39907.212446077094,2383.1923936805224,3320.981801487292,0,0.0,3,4,50.0,50.0,42.79113133333333,-7.723947333333334,3,True,True,0.682380576614254,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,1,3.7587190586834662,5.011625411577954,0
N-540,Multicarril,1,546.1936834462748,546.1936834462748,3071.391553637417,3071.391553637417,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-540A,Carretera convencional,1,987.9788194471242,987.9788194471242,2655.6441328257565,2655.6441328257565,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-541,Carretera convencional,1,78421.604051643,78421.604051643,17250.71269120829,17250.71269120829,0,0.0,6,13,74.0,150.0,42.4357685,-8.343274333333333,5,True,True,1.1120544514265063,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,1,7.650952913496668,16.577064645909445,0
N-542,Multicarril,1,753.6108787635055,753.6108787635055,708.8226799689651,708.8226799689651,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-544,Carretera convencional,1,1822.380623225468,1822.380623225468,1925.4631122961168,1925.4631122961168,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-547,Carretera convencional,1,68658.29103919513,68658.29103919513,6389.559342251438,6389.559342251438,0,0.0,2,3,78.45,150.0,42.9143935,-8.065886,2,False,True,0.565222200698212,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,1,2.91297667001099,4.369465005016485,0
N-550,Carretera convencional,7,129588.40040022298,18512.62862860328,3847.0606957158952,15097.106229161416,0,0.0,15,46,32.238,60.0,42.7355268,-8.531634866666668,7,True,True,0.9603890472510745,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,1,11.57511008213216,35.49700425187196,0
N-550,Multicarril,1,1542.0101270982934,1542.0101270982934,3082.55407219338,3082.55407219338,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-550A,Carretera convencional,2,7090.898515860605,3545.4492579303023,5314.965775656869,8612.44536937599,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-550R,Carretera convencional,1,1483.096585061688,1483.096585061688,9920.725060817063,9920.725060817063,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-551,Carretera convencional,1,1255.3282398594524,1255.3282398594524,736.2803667361272,736.2803667361272,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-552,Carretera convencional,1,10095.023391393312,10095.023391393312,1340.2178144305958,1340.2178144305958,0,0.0,2,5,22.0,22.0,42.275233,-8.6448175,2,False,False,1.3970033929882006,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,1,19.811742107553066,49.52935526888266,0
N-554,Carretera convencional,1,10275.56974460103,10275.56974460103,3485.725614462142,3485.725614462142,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-554R,Multicarril,1,2102.8275462319825,2102.8275462319825,3277.7807509851427,3277.7807509851427,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,2,0.0,0.0,1
N-555,Carretera convencional,1,6918.99146976346,6918.99146976346,2942.091584894493,2942.091584894493,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-556,Carretera convencional,1,947.3858082475738,947.3858082475738,3262.182081888159,3262.182081888159,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-559,Carretera convencional,1,5403.052671816355,5403.052671816355,8352.588448200147,8352.588448200147,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-5A,Carretera convencional,3,3820.092816940137,1273.364272313379,5523.4601964335425,7538.02447636436,0,0.0,0,0,0.0,0.0,,,0,False,False,,,,,,,327883,76108,88118,1.1578020707415777,1,0.0,0.0,1
N-6,Carretera convencional,15,366268.37995002116,24417.891996668077,5128.51182427266,13794.479984579944,0,0.0,23,82,73.30434782608695,180.0,42.69456521739131,-6.957012521739131,8,True,True,0.3992075747344944,45.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,6.279548347345311,22.38795497749198,0
N-6,Multicarril,4,6662.363307969116,1665.590826992279,789.6230016282545,1152.345444384502,0,0.0,7,27,118.71428571428571,250.0,42.92720285714285,-7.400182999999999,5,True,True,0.7198450478283407,28.28,0.0,132.0,12 - Galicia,A Coruña,327883,76108,88118,1.1578020707415777,2,105.06782167863803,405.2615979033181,0
N-601,Carretera convencional,3,197053.23460022357,65684.41153340785,6810.674447395588,12507.972164431354,0,0.0,11,25,65.54545454545455,100.0,41.90140663636364,-5.001212454545454,6,True,True,1.6960318877413796,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,1,5.5822478744469795,12.686926987379499,0
N-601,Multicarril,3,13802.995500723506,4600.998500241169,1160.7372457057788,1691.0591355835966,0,0.0,6,19,42.39,60.0,41.926824333333336,-5.001047,5,True,True,1.6848134534188761,0.0,0.0,132.0,07 - C.León,León,327883,76108,88118,1.1578020707415777,2,43.46882529727334,137.65128010803224,0
