Carretera,Tipo_de_via,length_m,nearest_station_m,has_gap,segment_id,road_n_stations,road_total_refill_points,road_mean_power_kw,road_max_power_kw,road_n_operators,road_has_chademo,road_has_ccs,road_total_length_m,road_n_segments,road_n_gaps,road_gap_ratio,road_mean_nearest_m,road_max_nearest_m,road_centroid_lat,road_centroid_lon,road_min_lat,road_max_lat,road_min_lon,road_max_lon,road_span_lat,road_span_lon,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,comunidad_autonoma,provincia,municipio,grid_capacity_3nearest_mw,grid_maxvoltage_3nearest_kv,ev_fleet_2027,ev_reg_2026,ev_reg_2027,ev_growth_rate,road_type_rank,road_stations_per_100km,road_refill_per_100km,is_underserved,is_desert,stations_deficit_afir,priority_score,priority_score_norm
A-1,Autopista libre\Autovía,1836.1940341791817,1449.6071321864,0,53,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,29.118949838527854,0.7077272684027246
A-1,Autopista libre\Autovía,2547.3108813174085,522.0360866401427,0,54,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,25.038601843986065,0.6085556445521719
A-1,Autopista libre\Autovía,5082.610610977347,1223.3567285648585,0,55,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,28.44068346206554,0.6912422092737049
A-1,Autopista libre\Autovía,4870.8427867156815,1944.1476035274584,0,56,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,30.29237256750483,0.736246952912835
A-1,Autopista libre\Autovía,2912.5928932196484,3908.210023818645,0,57,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,33.08436237049005,0.8041054205990752
A-1,Autopista libre\Autovía,7123.8483548561935,6551.150792448707,0,58,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,35.15019455995428,0.8543148471249411
A-1,Autopista libre\Autovía,233.94615530260103,4983.061491514976,0,59,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,34.05600159270033,0.8277208180093891
A-1,Autopista libre\Autovía,15775.662069810896,1390.2983732263444,0,60,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,28.951970686399715,0.7036688906153674
A-1,Autopista libre\Autovía,39325.99634169797,11866.38571017738,0,61,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,37.526196879562285,0.9120628648487741
A-1,Autopista libre\Autovía,28.63315652137346,5573.195102716233,0,62,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,34.503612838842706,0.838599873960766
A-1,Autopista libre\Autovía,5147.274117238495,3036.6994918494806,0,63,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,32.07542304728502,0.7795834555160072
A-1,Autopista libre\Autovía,8709.119151975585,3209.2202481334866,0,64,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,32.29637930758394,0.7849537305913442
A-1,Autopista libre\Autovía,40237.692649977,916.1050258663208,0,65,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,27.28488799089006,0.6631509499328558
A-1,Autopista libre\Autovía,9625.87976105067,1400.2714436079766,0,66,88,358,91.79920454545454,560.0,21,1,1,374960.19509611255,20.0,0.0,0.0,3834.2954196806363,11866.38571017738,41.814651375,-3.083405435227273,40.502323,43.25799,-3.752322,-2.018205,2.7556670000000025,1.734117,0.5734272957961725,7.19,0.0,45.0,07 - C.León,Soria,"Rábanos, Los",9.26,45.0,327883,76108,88118,1.1578020707415777,4,23.46915783352502,95.47680118638588,0,0,0,28.980541109874185,0.704363286116401
A-11,Autopista libre\Autovía,40399.01956170215,12963.387054473467,0,67,2,3,33.5,60.0,2,0,0,159451.2731317988,8.0,0.0,0.0,4991.454311023295,12963.387054473467,41.6147115,-4.687557,41.611973,41.61745,-4.69264,-4.682474,0.005476999999999066,0.010165999999999897,2.106614686942981,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,1.2543016814590406,1.881452522188561,0,0,0,37.879845679660875,0.9206581919692776
A-11,Autopista libre\Autovía,9180.514488021525,1539.5614504348837,0,68,2,3,33.5,60.0,2,0,0,159451.2731317988,8.0,0.0,0.0,4991.454311023295,12963.387054473467,41.6147115,-4.687557,41.611973,41.61745,-4.69264,-4.682474,0.005476999999999066,0.010165999999999897,2.106614686942981,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,1.2543016814590406,1.881452522188561,0,0,0,29.35960882867864,0.7135764123677524
A-11,Autopista libre\Autovía,12648.575445047873,9065.00283577852,0,69,2,3,33.5,60.0,2,0,0,159451.2731317988,8.0,0.0,0.0,4991.454311023295,12963.387054473467,41.6147115,-4.687557,41.611973,41.61745,-4.69264,-4.682474,0.005476999999999066,0.010165999999999897,2.106614686942981,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,1.2543016814590406,1.881452522188561,0,0,0,36.44914697717374,0.8858854927396225
A-11,Autopista libre\Autovía,14084.98633105448,1774.9715991835706,0,70,2,3,33.5,60.0,2,0,0,159451.2731317988,8.0,0.0,0.0,4991.454311023295,12963.387054473467,41.6147115,-4.687557,41.611973,41.61745,-4.69264,-4.682474,0.005476999999999066,0.010165999999999897,2.106614686942981,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,1.2543016814590406,1.881452522188561,0,0,0,29.928411727894233,0.727400994791009
A-11,Autopista libre\Autovía,14427.514305231422,5686.402280031521,0,71,2,3,33.5,60.0,2,0,0,159451.2731317988,8.0,0.0,0.0,4991.454311023295,12963.387054473467,41.6147115,-4.687557,41.611973,41.61745,-4.69264,-4.682474,0.005476999999999066,0.010165999999999897,2.106614686942981,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,1.2543016814590406,1.881452522188561,0,0,0,34.58403552631473,0.8405545230548371
A-11,Autopista libre\Autovía,225.37606616717147,1371.208381009452,0,72,2,3,33.5,60.0,2,0,0,159451.2731317988,8.0,0.0,0.0,4991.454311023295,12963.387054473467,41.6147115,-4.687557,41.611973,41.61745,-4.69264,-4.682474,0.005476999999999066,0.010165999999999897,2.106614686942981,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,1.2543016814590406,1.881452522188561,0,0,0,28.896706711821093,0.7023257164285752
A-11,Autopista libre\Autovía,61401.9486375985,5726.274456643394,0,73,2,3,33.5,60.0,2,0,0,159451.2731317988,8.0,0.0,0.0,4991.454311023295,12963.387054473467,41.6147115,-4.687557,41.611973,41.61745,-4.69264,-4.682474,0.005476999999999066,0.010165999999999897,2.106614686942981,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,1.2543016814590406,1.881452522188561,0,0,0,34.61198013811545,0.8412337083924254
A-11,Autopista libre\Autovía,7083.338296975674,1804.8264306315568,0,74,2,3,33.5,60.0,2,0,0,159451.2731317988,8.0,0.0,0.0,4991.454311023295,12963.387054473467,41.6147115,-4.687557,41.611973,41.61745,-4.69264,-4.682474,0.005476999999999066,0.010165999999999897,2.106614686942981,0.0,0.0,132.0,07 - C.León,León,Ponferrada,45.0,132.0,327883,76108,88118,1.1578020707415777,4,1.2543016814590406,1.881452522188561,0,0,0,29.99509448915335,0.7290216991343031
A-12,Autopista libre\Autovía,73728.05649327049,21986.44498022217,0,75,5,13,98.96000000000001,180.0,4,1,1,113014.03699577891,3.0,0.0,0.0,10779.617056634708,21986.44498022217,42.7742082,-1.71073916,42.711414,42.792717,-1.7777059,-1.68422,0.08130300000000545,0.0934858999999999,0.6684454493329723,5.3,0.0,66.0,02 - Aragón,Zaragoza,Sádaba,6.38,66.0,327883,76108,88118,1.1578020707415777,4,4.424229177997376,11.50299586279318,0,0,0,39.99290754688767,0.9720155215279037
A-12,Autopista libre\Autovía,716.7020899821049,1277.0297590269176,0,76,5,13,98.96000000000001,180.0,4,1,1,113014.03699577891,3.0,0.0,0.0,10779.617056634708,21986.44498022217,42.7742082,-1.71073916,42.711414,42.792717,-1.7777059,-1.68422,0.08130300000000545,0.0934858999999999,0.6684454493329723,5.3,0.0,66.0,02 - Aragón,Zaragoza,Sádaba,6.38,66.0,327883,76108,88118,1.1578020707415777,4,4.424229177997376,11.50299586279318,0,0,0,28.61229968115976,0.6954132895711288
A-12,Autopista libre\Autovía,38569.27841252631,9075.376430655033,0,77,5,13,98.96000000000001,180.0,4,1,1,113014.03699577891,3.0,0.0,0.0,10779.617056634708,21986.44498022217,42.7742082,-1.71073916,42.711414,42.792717,-1.7777059,-1.68422,0.08130300000000545,0.0934858999999999,0.6684454493329723,5.3,0.0,66.0,02 - Aragón,Zaragoza,Sádaba,6.38,66.0,327883,76108,88118,1.1578020707415777,4,4.424229177997376,11.50299586279318,0,0,0,36.45372128172539,0.8859966698281897
A-13,Autopista libre\Autovía,4169.221303463914,261.27641089715235,0,78,5,26,64.4,100.0,3,1,1,4169.221303463914,1.0,0.0,0.0,261.27641089715235,261.27641089715235,42.463871,-2.4196750600000003,42.46131,42.471943,-2.421373,-2.417448,0.010633000000005666,0.003925000000000178,0.5297028970019393,1.61,0.0,30.0,07 - C.León,Soria,Oncala,10.870000000000001,45.0,327883,76108,88118,1.1578020707415777,4,119.92647154148065,623.6176520156994,0,0,0,22.27759580424135,0.5414502278600314
A-14,Autopista libre\Autovía,16562.851752577764,2392.7067416761056,0,79,0,0,0.0,0.0,0,0,0,16562.851752577764,1.0,0.0,0.0,2392.7067416761056,2392.7067416761056,,,,,,,,,,,,,,,,,,327883,76108,88118,1.1578020707415777,4,0.0,0.0,0,0,0,31.122393525612818,0.7564203612485141
A-15,Autopista libre\Autovía,43444.93167454196,16978.947334425895,0,80,15,53,101.94466666666668,250.0,9,1,1,140458.34692497575,10.0,0.0,0.0,8804.987000718953,20440.52003421126,42.99733826666667,-1.8400042,42.783726,43.26708,-2.023937,-1.63107,0.4833539999999985,0.3928670000000001,0.9036623149570037,1.08,0.01,45.0,15 - Navarra,Navarra,Roncal/Erronkari,6.8,66.0,327883,76108,88118,1.1578020707415777,4,10.67932260943672,37.73360655334308,0,0,0,38.959153432946444,0.9468904404615637
A-15,Autopista libre\Autovía,20068.18468095744,20440.52003421126,0,81,15,53,101.94466666666668,250.0,9,1,1,140458.34692497575,10.0,0.0,0.0,8804.987000718953,20440.52003421126,42.99733826666667,-1.8400042,42.783726,43.26708,-2.023937,-1.63107,0.4833539999999985,0.3928670000000001,0.9036623149570037,1.08,0.01,45.0,15 - Navarra,Navarra,Roncal/Erronkari,6.8,66.0,327883,76108,88118,1.1578020707415777,4,10.67932260943672,37.73360655334308,0,0,0,39.70129362887426,0.9649279334531863
A-15,Autopista libre\Autovía,12728.71746751626,1165.7132667101653,0,82,15,53,101.94466666666668,250.0,9,1,1,140458.34692497575,10.0,0.0,0.0,8804.987000718953,20440.52003421126,42.99733826666667,-1.8400042,42.783726,43.26708,-2.023937,-1.63107,0.4833539999999985,0.3928670000000001,0.9036623149570037,1.08,0.01,45.0,15 - Navarra,Navarra,Roncal/Erronkari,6.8,66.0,327883,76108,88118,1.1578020707415777,4,10.67932260943672,37.73360655334308,0,0,0,28.247783603624505,0.6865538365594832
A-15,Autopista libre\Autovía,5.155684360244256,11750.511981139323,0,83,15,53,101.94466666666668,250.0,9,1,1,140458.34692497575,10.0,0.0,0.0,8804.987000718953,20440.52003421126,42.99733826666667,-1.8400042,42.783726,43.26708,-2.023937,-1.63107,0.4833539999999985,0.3928670000000001,0.9036623149570037,1.08,0.01,45.0,15 - Navarra,Navarra,Roncal/Erronkari,6.8,66.0,327883,76108,88118,1.1578020707415777,4,10.67932260943672,37.73360655334308,0,0,0,37.48694876215897,0.9111089512264138
A-15,Autopista libre\Autovía,2526.0923832400954,12928.655654878306,0,84,15,53,101.94466666666668,250.0,9,1,1,140458.34692497575,10.0,0.0,0.0,8804.987000718953,20440.52003421126,42.99733826666667,-1.8400042,42.783726,43.26708,-2.023937,-1.63107,0.4833539999999985,0.3928670000000001,0.9036623149570037,1.08,0.01,45.0,15 - Navarra,Navarra,Roncal/Erronkari,6.8,66.0,327883,76108,88118,1.1578020707415777,4,10.67932260943672,37.73360655334308,0,0,0,37.86911535969873,0.920397394788129
A-15,Autopista libre\Autovía,6464.045965301408,10206.446940426298,0,85,15,53,101.94466666666668,250.0,9,1,1,140458.34692497575,10.0,0.0,0.0,8804.987000718953,20440.52003421126,42.99733826666667,-1.8400042,42.783726,43.26708,-2.023937,-1.63107,0.4833539999999985,0.3928670000000001,0.9036623149570037,1.08,0.01,45.0,15 - Navarra,Navarra,Roncal/Erronkari,6.8,66.0,327883,76108,88118,1.1578020707415777,4,10.67932260943672,37.73360655334308,0,0,0,36.92349130033344,0.8974142880421224
A-15,Autopista libre\Autovía,7.605740827289344,7298.426200963762,0,86,15,53,101.94466666666668,250.0,9,1,1,140458.34692497575,10.0,0.0,0.0,8804.987000718953,20440.52003421126,42.99733826666667,-1.8400042,42.783726,43.26708,-2.023937,-1.63107,0.4833539999999985,0.3928670000000001,0.9036623149570037,1.08,0.01,45.0,15 - Navarra,Navarra,Roncal/Erronkari,6.8,66.0,327883,76108,88118,1.1578020707415777,4,10.67932260943672,37.73360655334308,0,0,0,35.58220408575773,0.8648147079824331
A-15,Autopista libre\Autovía,27866.466447514613,329.5270002717093,0,87,15,53,101.94466666666668,250.0,9,1,1,140458.34692497575,10.0,0.0,0.0,8804.987000718953,20440.52003421126,42.99733826666667,-1.8400042,42.783726,43.26708,-2.023937,-1.63107,0.4833539999999985,0.3928670000000001,0.9036623149570037,1.08,0.01,45.0,15 - Navarra,Navarra,Roncal/Erronkari,6.8,66.0,327883,76108,88118,1.1578020707415777,4,10.67932260943672,37.73360655334308,0,0,0,23.20275340471762,0.5639359035130992
A-15,Autopista libre\Autovía,16423.33023284289,5045.835570549172,0,88,15,53,101.94466666666668,250.0,9,1,1,140458.34692497575,10.0,0.0,0.0,8804.987000718953,20440.52003421126,42.99733826666667,-1.8400042,42.783726,43.26708,-2.023937,-1.63107,0.4833539999999985,0.3928670000000001,0.9036623149570037,1.08,0.01,45.0,15 - Navarra,Navarra,Roncal/Erronkari,6.8,66.0,327883,76108,88118,1.1578020707415777,4,10.67932260943672,37.73360655334308,0,0,0,34.106066824672,0.8289376383295497
A-15,Autopista libre\Autovía,10923.816647873551,1905.286023613639,0,89,15,53,101.94466666666668,250.0,9,1,1,140458.34692497575,10.0,0.0,0.0,8804.987000718953,20440.52003421126,42.99733826666667,-1.8400042,42.783726,43.26708,-2.023937,-1.63107,0.4833539999999985,0.3928670000000001,0.9036623149570037,1.08,0.01,45.0,15 - Navarra,Navarra,Roncal/Erronkari,6.8,66.0,327883,76108,88118,1.1578020707415777,4,10.67932260943672,37.73360655334308,0,0,0,30.21164855124219,0.734284980113649
A-1A,Multicarril,6823.882190311151,2910.6013193910003,0,90,1,1,50.0,50.0,1,1,1,6823.882190311151,1.0,0.0,0.0,2910.6013193910003,2910.6013193910003,40.71318,-3.577692,40.71318,40.71318,-3.577692,-3.577692,0.0,0.0,1.0434060418113669,44.67,0.0,15.0,04 - Illes Balears,Illes Balears,Pollença,86.82000000000001,15.0,327883,76108,88118,1.1578020707415777,2,14.654414776091008,14.654414776091008,0,0,0,15.952916980787629,0.38773082204117926
A-2,Autopista libre\Autovía,3420.3704725981333,819.4419350136743,0,91,128,407,94.50578125,360.0,23,1,1,523504.67876462376,19.0,0.0,0.0,3339.675378062583,9699.60850524344,41.0948089921875,-1.408343632578125,40.4457,41.67683,-3.64598,2.083199,1.2311300000000003,5.729179,0.03150656274624059,7.53,0.0,45.0,02 - Aragón,Zaragoza,Daroca,78.07,132.0,327883,76108,88118,1.1578020707415777,4,24.450593316960763,77.74524593752368,0,0,0,26.83937256087262,0.6523228321584873
A-2,Autopista libre\Autovía,52350.97899971149,2762.481176127102,0,92,128,407,94.50578125,360.0,23,1,1,523504.67876462376,19.0,0.0,0.0,3339.675378062583,9699.60850524344,41.0948089921875,-1.408343632578125,40.4457,41.67683,-3.64598,2.083199,1.2311300000000003,5.729179,0.03150656274624059,7.53,0.0,45.0,02 - Aragón,Zaragoza,Daroca,78.07,132.0,327883,76108,88118,1.1578020707415777,4,24.450593316960763,77.74524593752368,0,0,0,31.696985838576882,0.7703856536218403
A-2,Autopista libre\Autovía,72537.6531307881,9699.60850524344,0,93,128,407,94.50578125,360.0,23,1,1,523504.67876462376,19.0,0.0,0.0,3339.675378062583,9699.60850524344,41.0948089921875,-1.408343632578125,40.4457,41.67683,-3.64598,2.083199,1.2311300000000003,5.729179,0.03150656274624059,7.53,0.0,45.0,02 - Aragón,Zaragoza,Daroca,78.07,132.0,327883,76108,88118,1.1578020707415777,4,24.450593316960763,77.74524593752368,0,0,0,36.71977558009279,0.8924630390782656
A-2,Autopista libre\Autovía,15928.23738935076,7399.036110728052,0,94,128,407,94.50578125,360.0,23,1,1,523504.67876462376,19.0,0.0,0.0,3339.675378062583,9699.60850524344,41.0948089921875,-1.408343632578125,40.4457,41.67683,-3.64598,2.083199,1.2311300000000003,5.729179,0.03150656274624059,7.53,0.0,45.0,02 - Aragón,Zaragoza,Daroca,78.07,132.0,327883,76108,88118,1.1578020707415777,4,24.450593316960763,77.74524593752368,0,0,0,35.636960636033876,0.866145549375031
