n_segments,mean_segment_length_m,mean_nearest_station_m,max_nearest_station_m,total_refill_points,mean_max_power_kw,max_max_power_kw,mean_lat,mean_lon,n_operators,nearest_grid_dist_deg,grid_capacity_occupied_mw,grid_capacity_pending_mw,max_voltage_kv,refill_points_per_100km,afir_stations_required,afir_power_compliant,afir_power_gap_kw,is_tent_core,power_range_kw,has_hpc,connector_diversity,coverage_ratio,refill_per_station,gap_severity,station_density_per_segment,grid_strong_hv,grid_utilization,traffic_weight,ev_demand_2027_road,ev_fleet_2027_regional,ev_per_100km_regional,log_total_length_m,log_mean_nearest_station_m,log_n_stations,log_max_max_power_kw,log_refill_points_per_100km,log_grid_capacity_pending_mw,log_nearest_grid_dist_deg,log_ev_per_100km_regional,demand_vs_supply,grid_x_power,tent_x_gap,tipo_de_via_Autopista peaje,tipo_de_via_Carretera convencional,tipo_de_via_Multicarril,comunidad_autonoma_02 - Aragón,comunidad_autonoma_04 - Illes Balears,comunidad_autonoma_05 - Canarias,comunidad_autonoma_07 - C.León,comunidad_autonoma_08 - C.La Mancha,comunidad_autonoma_09 - Catalunya,comunidad_autonoma_11 - Extremadura,comunidad_autonoma_12 - Galicia,comunidad_autonoma_15 - Navarra,comunidad_autonoma_unknown,coverage_band_moderate,coverage_band_good,coverage_band_full,carretera_group,y_clf,y_reg
1,11982.357921541365,4161.304119101048,4161.304119101048,9,50.0,50.0,41.868046,-7.433861500000001,2,0.4680997607694522,9.35,0.0,50.0,75.11042533473474,1,0,100.0,0,0.0,0,2,1.0,4.5,1.0,2.0,0,1.0,1.0,57.1606259374201,18689.331000000002,1079.3610486743996,9.39127412634613,8.333824074707191,1.0986122886681098,3.9318256327243257,4.332185250684848,0.0,0.38396888481077623,6.985050568579172,3.130424708782043,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,N-532,0,0
1,49892.31273241212,4015.250933620303,4015.250933620303,8,21.6,50.0,42.4337135,-6.8538145,3,0.2864280389055265,0.0,0.0,50.0,16.034534303724243,1,0,128.4,0,28.4,0,2,1.0,2.0,1.0,4.0,0,0.0,1.0,238.00622915154392,16722.033,265.4505224085115,10.8176422593805,8.298104142890745,1.6094379124341003,3.9318256327243257,2.835242713124002,0.0,0.2518694156179047,5.585188569365795,2.1635284518761,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-536,0,0
2,39907.21244607709,2383.1923936805224,3320.981801487292,4,50.0,50.0,42.79113133333333,-7.723947333333334,3,0.682380576614254,28.28,0.0,132.0,5.011625411577954,2,0,100.0,0,0.0,0,2,1.0,1.3333333333333333,1.3935013431116567,1.5,1,1.0,1.0,380.7466373099183,18689.331000000002,1079.3610486743996,11.287472059146843,7.776615726976204,1.3862943611198906,3.9318256327243257,1.7936951631594853,0.0,0.5202098002934971,6.985050568579172,2.821868014786711,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,N-540,0,0
1,546.1936834462748,3071.391553637417,3071.391553637417,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,3.9083425440906083,8197.075,381.4525327661002,6.304802822832129,8.030211545011719,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,6.304802822832129,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,N-540,1,1
1,987.9788194471242,2655.6441328257565,2655.6441328257565,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,4.713052981916471,8197.075,381.4525327661002,6.896672915263075,7.884819001082345,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,6.896672915263075,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-540A,1,1
1,78421.604051643,17250.71269120829,17250.71269120829,13,74.0,150.0,42.4357685,-8.343274333333333,5,1.1120544514265065,28.28,0.0,132.0,16.577064645909445,2,1,76.0,0,76.0,0,2,1.0,2.1666666666666665,1.0,6.0,1,1.0,1.0,374.10232643357773,18689.331000000002,1079.3610486743996,11.269867481768387,9.75566670397779,1.9459101490553132,5.017279836814924,2.866594907093341,0.0,0.7476611474370961,6.985050568579172,1.6099810688240552,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,N-541,0,0
1,753.6108787635055,708.8226799689651,708.8226799689651,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,5.39253665581915,8197.075,381.4525327661002,6.626202224022509,6.565015192320921,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,6.626202224022509,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,N-542,1,1
1,1822.380623225468,1925.4631122961168,1925.4631122961168,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,8.693482351459725,8197.075,381.4525327661002,7.508447542367053,7.5634410163594685,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.508447542367053,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-544,1,1
1,68658.29103919513,6389.559342251438,6389.559342251438,3,78.45,150.0,42.9143935,-8.065886,2,0.565222200698212,28.28,0.0,132.0,4.369465005016485,2,1,71.55,0,71.55,0,1,1.0,1.5,1.0,2.0,1,1.0,1.0,327.52742968381597,18689.331000000002,1079.3610486743996,11.136911741283965,8.762577077539364,1.0986122886681098,5.017279836814924,1.6807282769313585,0.0,0.4480277951905418,6.985050568579172,3.7123039137613216,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,N-547,0,0
7,18512.62862860328,3847.0606957158952,15097.106229161416,46,32.238,60.0,42.7355268,-8.531634866666668,7,0.9603890472510744,28.28,0.0,132.0,35.49700425187196,3,0,117.762,0,27.762,0,2,1.0,3.066666666666667,3.924322339383318,2.142857142857143,1,1.0,1.0,618.188350707597,18689.331000000002,1079.3610486743996,11.772126272520254,8.255324584976142,2.772588722239781,4.110873864173311,3.5972301819289054,0.0,0.6731429470406447,6.985050568579172,0.7357578920325158,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,N-550,0,0
1,1542.0101270982934,3082.55407219338,3082.55407219338,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,11.034004906703817,8197.075,381.4525327661002,7.34149041559392,8.033838130257486,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.34149041559392,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,N-550,1,1
2,3545.4492579303023,5314.965775656869,8612.44536937599,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.6204140784540781,0.0,0,1.0,1.0,33.82641382266242,8197.075,381.4525327661002,8.866708357427388,8.578469981824615,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.866708357427388,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-550A,1,1
1,1483.096585061688,9920.725060817063,9920.725060817063,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,7.074962180471338,8197.075,381.4525327661002,7.302561505882811,9.202482082420328,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.302561505882811,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-550R,1,1
1,1255.3282398594524,736.2803667361272,736.2803667361272,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,5.988416338180608,8197.075,381.4525327661002,7.135948650353173,6.602968236045001,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.135948650353173,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-551,1,1
1,10095.023391393312,1340.2178144305958,1340.2178144305958,5,22.0,22.0,42.275233,-8.6448175,2,1.3970033929882006,28.28,0.0,132.0,49.52935526888266,1,0,128.0,0,0.0,0,0,1.0,2.5,1.0,2.0,1,1.0,1.0,48.15728754584817,18689.331000000002,1079.3610486743996,9.21989690167543,7.201333296960316,1.0986122886681098,3.1354942159291497,3.922554459849423,0.0,0.8742193709657221,6.985050568579172,3.0732989672251434,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,N-552,0,0
1,10275.56974460103,3485.725614462142,3485.725614462142,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,49.018565653850494,8197.075,381.4525327661002,9.23762180089298,8.15671835544139,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,9.23762180089298,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-554,1,1
1,2102.8275462319825,3277.7807509851427,3277.7807509851427,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,15.046989027716432,8197.075,381.4525327661002,7.6515136057796695,8.095226910011716,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.6515136057796695,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,N-554R,1,1
1,6918.99146976346,2942.091584894493,2942.091584894493,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,33.00634865499618,8197.075,381.4525327661002,8.842169815917813,7.9872158673192635,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.842169815917813,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-555,1,1
1,947.3858082475738,3262.182081888159,3262.182081888159,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,4.519408129705903,8197.075,381.4525327661002,6.854761390190187,8.09045809702485,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,6.854761390190187,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-556,1,1
1,5403.052671816355,8352.588448200147,8352.588448200147,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,25.774716021347547,8197.075,381.4525327661002,8.594904445852789,9.030446479802448,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.594904445852789,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-559,1,1
3,1273.364272313379,5523.460196433543,7538.02447636436,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.364728667951949,0.0,0,1.0,1.0,18.223366217661084,8197.075,381.4525327661002,8.248291738421209,8.616940819609823,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.248291738421209,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-5A,1,1
15,24417.89199666808,5128.51182427266,13794.479984579944,82,73.30434782608695,180.0,42.69456521739131,-6.957012521739131,8,0.3992075747344944,45.0,0.0,132.0,22.38795497749198,7,1,76.69565217391305,0,106.69565217391305,0,2,1.0,3.5652173913043477,2.6897627337607464,1.5333333333333334,1,1.0,1.0,1747.2462428609276,16722.033,265.4505224085115,12.811124352452797,8.542765772676228,3.1780538303479458,5.198497031265826,3.152221145285574,0.0,0.3359060583257366,5.585188569365795,0.5337968480188665,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-6,0,0
4,1665.590826992279,789.6230016282545,1152.345444384502,27,118.71428571428572,250.0,42.92720285714285,-7.400182999999999,5,0.7198450478283407,28.28,0.0,132.0,405.2615979033181,1,1,31.285714285714278,0,131.28571428571428,1,2,1.0,3.857142857142857,1.4593615459634406,1.75,1,1.0,1.5,47.67319496708385,18689.331000000002,1079.3610486743996,8.804379637260809,6.672821244327874,2.0794415416798357,5.5254529391317835,6.006997281921532,0.0,0.5422341982952567,6.985050568579172,1.100547454657601,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,N-6,0,0
3,65684.41153340785,6810.674447395588,12507.972164431354,25,65.54545454545455,100.0,41.90140663636364,-5.001212454545454,6,1.6960318877413796,0.0,0.0,132.0,12.6869269873795,4,0,84.45454545454545,0,34.45454545454545,0,2,1.0,2.272727272727273,1.836524746710573,3.6666666666666665,1,0.0,1.0,940.0225153091696,16722.033,265.4505224085115,12.191234272370542,8.82639324959469,2.4849066497880004,4.61512051684126,2.616441142764656,0.0,0.9917810207773604,5.585188569365795,1.0159361893642118,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-601,0,0
3,4600.998500241169,1160.7372457057788,1691.0591355835966,19,42.39,60.0,41.926824333333336,-5.001047,5,1.684813453418876,0.0,0.0,132.0,137.65128010803224,1,0,107.61,0,17.61,0,2,1.0,3.1666666666666665,1.4568836675481702,2.0,1,0.0,1.5,98.76868991048173,16722.033,265.4505224085115,9.532713358277787,7.057671789386019,1.9459101490553132,4.110873864173311,4.93196200467717,0.0,0.9876112482357622,5.585188569365795,1.3618161940396838,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,N-601,0,0
1,28525.10916594629,5387.722965290967,5387.722965290967,9,14.92,30.0,40.75461966666666,-4.201867433333334,2,1.361836040050605,74.26,0.0,15.0,31.55115006797008,1,0,135.08,0,15.08,0,1,1.0,3.0,1.0,3.0,0,1.0,1.0,136.07614674299316,8197.075,264.53959137413943,10.258575057968924,8.592063709169329,1.3862943611198906,3.4339872044851463,3.482812700379717,0.0,0.8594392996378472,5.58176394961796,2.564643764492231,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,N-603,0,0
2,45823.06518174887,13207.069864612986,14569.240586426504,4,100.0,100.0,42.098553,-5.032123,2,1.5873915876549447,0.0,0.0,132.0,4.364614178618045,2,0,50.0,0,0.0,0,1,1.0,2.0,1.1031395105634534,1.0,1,0.0,1.0,437.18859097859973,16722.033,265.4505224085115,11.425700941959303,9.488583275153886,1.0986122886681098,4.61512051684126,1.679824458980015,0.0,0.9506502592228786,5.585188569365795,3.808566980653101,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-610,0,0
1,5498.882432029828,5107.051991982416,5107.051991982416,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,26.231862195172603,8197.075,381.4525327661002,8.612481994997516,8.538573395640649,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.612481994997516,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-610A,1,1
5,36514.34165579926,4788.43558728638,14161.315805647857,61,67.24444444444445,180.0,43.0746665,-4.071957833333333,9,2.081656434470391,7.19,0.0,45.0,33.41152940672662,4,1,82.75555555555555,0,112.75555555555555,0,2,1.0,3.388888888888889,2.9573992481484157,3.6,0,1.0,1.0,870.9398594186758,16722.033,265.4505224085115,12.114903774192614,8.474167851998068,2.9444389791664403,5.198497031265826,3.5383916653990193,0.0,1.1254672558205416,5.585188569365795,0.6376265144311902,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-611,0,0
3,1685.4721028319498,5379.944269043583,6128.785539236804,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.1391912690438235,0.0,0,1.0,1.0,24.12112232720072,8197.075,381.4525327661002,8.528611020906137,8.590619152447044,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.528611020906137,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-611A,1,1
6,31841.32658343277,9396.577808115182,20715.03316167826,30,141.66666666666666,360.0,40.88084816666667,-6.082079,4,1.5178776059836303,0.0,0.0,50.0,15.702863343016396,4,1,8.333333333333343,0,218.33333333333334,1,2,1.0,5.0,2.2045295196500265,1.0,0,0.0,1.0,911.3749581364723,16722.033,265.4505224085115,12.16028500664507,9.148207255065156,1.9459101490553132,5.8888779583328805,2.8155801623911763,0.0,0.9234163268091659,5.585188569365795,1.7371835723778672,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-620,0,0
5,2976.7059751805227,6316.114675523349,16833.84338815106,4,35.0,50.0,42.276954,-3.894337,2,1.4927193046525176,7.19,0.0,45.0,26.875344984365945,1,0,115.0,0,15.0,0,2,1.0,2.0,2.665221303436233,0.4,0,1.0,1.0,71.0003731682427,16722.033,265.4505224085115,9.608077689202535,8.751017844212376,1.0986122886681098,3.9318256327243257,3.327742605824451,0.0,0.9133742048017937,5.585188569365795,3.2026925630675116,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-620A,0,0
1,780.4397234700693,1757.1928640578674,1757.1928640578674,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,5.584513089002816,8197.075,381.4525327661002,6.661138017609973,7.472041778745361,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,6.661138017609973,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,N-620A,1,1
2,73049.53881490222,15425.939125785831,19436.37949976737,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,3,0,150.0,0,0.0,0,0,1.0,0.0,1.259980305982002,0.0,0,1.0,1.0,696.9508656711113,8197.075,381.4525327661002,11.892047129085702,9.643870554051333,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,11.892047129085702,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-621,1,3
1,3714.134636564351,3040.109426396548,3040.109426396548,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,17.717903440374016,8197.075,381.4525327661002,8.220170197831457,8.019977670718408,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,8.220170197831457,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-621A,1,1
3,6445.765225553241,3453.46539841578,6979.039029537201,11,53.333333333333336,60.0,42.94750733333333,-2.817034,3,1.1375719322078175,1.61,0.0,30.0,56.88489323394424,1,0,96.66666666666666,1,6.666666666666664,0,2,1.0,3.6666666666666665,2.0208799638585404,1.0,0,1.0,4.0,368.9864489284599,16722.033,265.4505224085115,9.86984264085626,8.147422991498827,1.3862943611198906,4.110873864173311,4.058456439204824,0.0,0.7596705737574311,5.585188569365795,2.467460660214065,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-622,0,0
1,41231.06642853212,13690.502876133538,13690.502876133538,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,196.6886301138862,8197.075,381.4525327661002,10.626971543982528,9.524530691375801,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,10.626971543982528,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-622,1,1
1,1906.417186771008,10744.453286334943,10744.453286334943,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,9.094370273965959,8197.075,381.4525327661002,7.55350534767935,9.282237993978807,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.55350534767935,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-622A,1,1
4,35580.35806012467,8005.527480545023,23629.804301436467,3,71.0,120.0,42.897181,-3.8030181,2,1.763722607400939,7.19,0.0,45.0,2.1079045880669027,3,0,79.0,0,49.0,0,1,1.0,1.5,2.9516861142331288,0.5,0,1.0,1.0,678.9299906116097,16722.033,265.4505224085115,11.865850412135357,8.988012423036041,1.0986122886681098,4.795790545596741,1.1339487332140097,0.0,1.0165785417522286,5.585188569365795,3.9552834707117857,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-623,1,1
2,1345.3522169390312,275.5741858895123,435.7987784986597,1,60.0,60.0,43.44352,-3.855443,1,2.186115617750505,1.61,0.0,30.0,37.1649887445541,1,0,90.0,0,0.0,0,1,1.0,1.0,1.5814209051982369,0.5,0,1.0,1.5,19.253599833205087,16722.033,265.4505224085115,7.897929890486441,5.622479088373344,0.6931471805599453,4.110873864173311,3.641918570334999,0.0,1.1588025001421918,5.585188569365795,3.9489649452432203,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,N-623,0,0
1,2806.0625093851386,1888.8067266983817,1888.8067266983817,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.5,20.079055871920097,8197.075,381.4525327661002,7.939893845221567,7.544229841818527,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.939893845221567,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,N-624,1,1
2,57532.54625361868,13223.543007005335,21136.361064411027,4,28.6,50.0,43.063635000000005,-5.176884,3,1.392948617379412,0.0,0.0,132.0,3.4762932118169623,2,0,121.4,0,21.4,0,2,1.0,1.0,1.5983886506977576,2.0,1,0.0,1.0,548.9063800570206,16722.033,265.4505224085115,11.653261959712799,9.489829700893562,1.6094379124341003,3.9318256327243257,1.4987952958593274,0.0,0.8725263366436449,5.585188569365795,2.33065239194256,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-625,0,0
2,29981.83149673972,14228.33798359409,27915.061589067744,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,2,0,150.0,0,0.0,0,0,1.0,0.0,1.961934107922869,0.0,0,1.0,1.0,286.0505864247201,8197.075,381.4525327661002,11.001510717596322,9.563061167415189,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,11.001510717596322,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-627,1,2
2,41872.37539520273,8007.0505871370915,9450.9262717683,11,99.325,180.0,42.93108525,-3.4591774,3,1.5513433708381337,1.61,0.0,30.0,13.135151631808611,2,1,50.675,0,80.675,0,2,1.0,2.75,1.180325535466295,2.0,0,1.0,1.0,399.4958592871898,16722.033,265.4505224085115,11.335540711569177,8.988202638050165,1.6094379124341003,5.198497031265826,2.6486647184886953,0.0,0.9366200325469459,5.585188569365795,2.2671081423138353,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-629,0,0
1,1179.2519251753947,12368.432204093102,12368.432204093102,0,0.0,0.0,40.47113672940836,-3.651627949173478,0,0.6186893643023295,18.6,0.0,66.0,0.0,1,0,150.0,0,0.0,0,0,1.0,0.0,1.0,0.0,0,1.0,1.0,5.625501977348904,8197.075,381.4525327661002,7.073483190584053,9.422983563289645,0.0,0.0,0.0,0.0,0.4816167874180782,5.946604548222349,7.073483190584053,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,N-629A,1,1
21,30969.63566028259,6451.334365310549,23774.27712090377,141,82.56822222222223,360.0,40.27573135555556,-6.011571837777778,10,1.344653748320367,0.0,0.0,132.0,21.68022184031224,11,1,67.43177777777777,0,277.43177777777777,1,2,1.0,3.1333333333333333,3.6851720550620293,2.142857142857143,1,0.0,1.0,3102.487773335144,7213.4259999999995,225.6793915246648,13.38528648394578,8.772197261416032,3.828641396489095,5.8888779583328805,3.1214932601305962,0.0,0.8521377356956426,5.423536647005707,0.29098448878143,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,N-630,0,0
7,2719.5116145116176,3688.149453924013,22402.76786462619,67,43.1988,150.0,38.68730236,-6.05058244,8,0.1286568518343873,5.43,2.38,66.0,351.95395086214603,1,1,106.8012,0,106.8012,0,2,1.0,2.68,6.074257061570735,3.5714285714285716,0,0.6952624839948783,1.5,136.21812710385984,7213.4259999999995,225.6793915246648,9.854170267796075,8.213151210173702,3.258096538021482,5.017279836814924,5.866337597608399,1.2178757094949273,0.12102829905202973,5.423536647005707,0.3790065487613875,357.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,N-630,0,0
7,3873.120694331362,8691.26459375289,26436.62814002198,13,75.5,180.0,40.3880945,-5.75356525,2,1.2558731056812693,0.0,0.0,132.0,47.9495219413364,1,1,74.5,0,104.5,0,2,1.0,3.25,3.0417470156211914,0.5714285714285714,1,0.0,1.0,129.3343123850484,7213.4259999999995,225.6793915246648,10.207762874660304,9.07018878197983,1.6094379124341003,5.198497031265826,3.8907896026639954,0.0,0.8135370845721567,5.423536647005707,2.041552574932061,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,N-630A,0,0
1,56651.88736648161,6897.173150167101,6897.173150167101,2,50.0,50.0,41.820766,-5.9502416,1,0.9727109441053228,0.0,0.0,132.0,3.5303325148939533,1,0,100.0,0,0.0,0,2,1.0,2.0,1.0,1.0,1,0.0,1.0,270.25209592368395,16722.033,265.4505224085115,10.944698233674188,8.839011894684663,0.6931471805599453,3.9318256327243257,1.5107953396474327,0.0,0.6794087105321537,5.585188569365795,5.472349116837094,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-631,0,0
4,20129.101751034163,3778.58498065567,6120.418300257239,12,46.266666666666666,150.0,43.527981,-5.776287111111111,4,1.1308844938759213,0.0,0.0,132.0,14.903794700356515,2,1,103.73333333333333,0,103.73333333333333,0,2,1.0,1.3333333333333333,1.6197646292436192,2.25,1,0.0,1.0,384.09537193965707,16722.033,265.4505224085115,11.296228676107235,8.237369489108552,2.302585092994046,5.017279836814924,2.7665577411511038,0.0,0.7565371488675039,5.585188569365795,1.1296228676107236,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,N-632,0,0
